pcid,FI,source,medium,name,primary,secondary,tertiary,total,verified,unverified,form_initiated,payment_approved,enrolment_count
73280,11,collegedunia,kamp22,CjwKCAiAj8LLBhAkEiwAJjbY73ZfbxYCPw8SjKCOr_EHebL1n_ExSQhn63E4SXosHhlGqELcDrKS2BoCxqwQAvD_BwE,1,0,0,1,1,0,0,0,0
73280,11,collegedunia,kamp22,Cj0KCQiA-NHLBhDSARIsAIhe9X0KyqNin1muFKcKM8nsRHgELlu4BJlvyKKQi7H5igaMu8oh8t3KLvgaAmsQEALw_wcB,0,1,0,1,0,0,0,0,0
