pcid,FI,source,medium,name,primary,secondary,tertiary,total,verified,unverified,form_initiated,payment_approved,enrolment_count
76035,11,collegedunia,182,api_WUpDR2l4MU9NRmNGYVYrT2NkY1J1QT09,1,0,0,1,1,0,0,0,0
76035,11,collegedunia,217_RV,api_eGorV3FsK1NwN1JkWmsrbVFYc2dRQT09,1,0,0,1,1,0,0,0,0
76035,11,collegedunia,kamp21,online,1,0,0,1,1,0,0,0,1
