pcid,FI,source,medium,name,primary,secondary,tertiary,total,verified,unverified,form_initiated,payment_approved,enrolment_count
75726,11,collegedunia,220,R1crRGc3bGN1S3NkcktqRE90S0dxUT09,1,0,0,1,1,0,0,0,1
75726,11,collegedunia,262,a0t2TDdHQkFOc05ZVUNHYWZabWs1UT09,1,0,0,1,1,0,0,0,0
75726,11,collegedunia,279,SVNkanRWZDdBL1VQZ0ZmdHlxbkllQT09,0,1,0,1,0,0,0,0,0
75726,11,collegedunia,279,Mm5zd2pFUm9ONU54c0MxZkw5UEFIQT09,0,1,0,1,0,0,0,0,0
75726,11,collegedunia,279,OC9vbjdkc0d5czE5eHNBRUUyYUx5QT09,0,1,0,1,0,0,0,0,0
75726,11,collegedunia,264,SzR6SG14OEZqMzZZYlg3dW80Y2UyQT09,0,0,1,1,0,0,0,0,0
75726,11,collegedunia,278_RV,b3NTUlljRlJGUVNlMjc5SklaaFVtZz09,0,0,1,1,0,0,0,0,0
75726,11,collegedunia,245,elEvWDgvcm1OOERZWlcrZUFya01WQT09,0,0,1,1,0,0,0,0,0
