pcid,FI,source,medium,name,primary,secondary,tertiary,total,verified,unverified,form_initiated,payment_approved,enrolment_count
72895,11,collegedunia,CDC_Naman,online,13,0,0,13,13,0,0,0,0
72895,11,collegedunia,cll_103,online,2,0,0,2,2,0,0,0,0
72895,11,collegedunia,228_RV,api_139797253,1,0,0,1,1,0,0,0,0
72895,11,collegedunia,228,api_TGgwV28vbCt4NnBUTlF1REdjcG80UT09,1,0,0,1,1,0,0,0,0
72895,11,collegedunia,182,api_TnEwV1NYUFNaa2tyelBKOWFodFlrQT09,0,1,0,1,0,0,0,0,0
72895,11,collegedunia,271,api_ZTc3a09HYVhzN3JHZGV6cHhGNEk4QT09,0,1,0,1,0,0,0,0,0
72895,11,collegedunia,155,api_NlFLMUhESEhiQzVQQWlSaEljaVd0QT09,0,0,1,1,0,0,0,0,0
72895,11,collegedunia,279,api_N3RKY1UxS3IvYXg1U0NTTkJuanM4UT09,0,0,1,1,0,0,0,0,0
