pcid,FI,source,medium,name,primary,secondary,tertiary,total,verified,unverified,form_initiated,payment_approved,enrolment_count
74301,11,collegedunia,153,api_dXVWdEZwUklUR3M3TG5HcktUZ1J4Zz09,1,0,0,1,1,0,0,0,0
74301,11,collegedunia,153,api_WHk2RWhCbFpYbk5jc3ZScndqSmloZz09,1,0,0,1,1,0,0,0,0
74301,11,collegedunia,155,api_eU1aMzNnbUJDY3hSTDRMM212bWFvZz09,0,1,0,1,0,0,0,0,0
74301,11,collegedunia,227,api_d2R5Z2g1Syt4ODNJRkJEMFZObzhwQT09,0,1,0,1,0,0,0,0,0
