pcid,FI,source,medium,name,primary,secondary,tertiary,total,verified,unverified,form_initiated,payment_approved,enrolment_count
76371,11,collegedunia,202,api_bk5ZelpkY3FHeERkNWtvZHA5NzU1Zz09,1,0,0,1,1,0,0,0,0
76371,11,collegedunia,217,api_RW9ncWZOQWJxUWg0akIrbmNHVEhEZz09,1,0,0,1,1,0,0,0,0
76371,11,collegedunia,279,api_RGZETnE5Y2RTN1hNcjBlSXdKRENnQT09,1,0,0,1,1,0,0,0,0
76371,11,collegedunia,279,api_V0ZPSTRSbTByUFpXUjhNcHV5dHozUT09,0,1,0,1,0,0,0,0,0
76371,11,collegedunia,279_LPS,api_L2tSTmJMMlcxTnhRd1U0MC9acHdadz09,0,1,0,1,0,0,0,0,0
76371,11,collegedunia,202,api_L3pqcEJQdE1iSjU4Z3g4NjNaZ0N3QT09,0,0,1,1,0,0,0,0,0
